"draw_date";"company_code";"number";"category";"position"
"2018-01-20";"DMC";"5759";"SCD";2
"2018-01-20";"DMC";"9734";"TRD";3
"2018-01-20";"DMC";"0513";"SP";1
"2018-01-20";"DMC";"4397";"SP";2
"2018-01-20";"DMC";"2643";"SP";3
"2018-01-20";"DMC";"7122";"SP";4
"2018-01-20";"DMC";"0919";"SP";5
"2018-01-20";"DMC";"6710";"SP";6
"2018-01-20";"DMC";"4799";"SP";7
"2018-01-20";"DMC";"0834";"SP";8
"2018-01-20";"DMC";"3622";"SP";9
"2018-01-20";"DMC";"2940";"SP";10
"2018-01-20";"DMC";"2932";"CONS";1
"2018-01-20";"DMC";"0809";"CONS";2
"2018-01-20";"DMC";"9305";"CONS";3
"2018-01-20";"DMC";"4195";"CONS";4
"2018-01-20";"DMC";"5271";"CONS";5
"2018-01-20";"DMC";"9035";"CONS";6
"2018-01-20";"DMC";"0173";"CONS";7
"2018-01-20";"DMC";"4427";"CONS";8
"2018-01-20";"DMC";"4297";"CONS";9
"2018-01-20";"DMC";"1940";"CONS";10
"2018-01-20";"MAG";"1071";"FST";1
"2018-01-20";"MAG";"1805";"SCD";2
"2018-01-20";"MAG";"1352";"TRD";3
"2018-01-20";"MAG";"----";"SP";1
"2018-01-20";"MAG";"2562";"SP";2
"2018-01-20";"MAG";"2471";"SP";3
"2018-01-20";"MAG";"9493";"SP";4
"2018-01-20";"MAG";"0355";"SP";5
"2018-01-20";"MAG";"----";"SP";6
"2018-01-20";"MAG";"5146";"SP";7
"2018-01-20";"MAG";"0209";"SP";8
"2018-01-20";"MAG";"9954";"SP";9
"2018-01-20";"MAG";"3841";"SP";10
"2018-01-20";"MAG";"6140";"SP";11
"2018-01-20";"MAG";"9497";"SP";12
"2018-01-20";"MAG";"----";"SP";13
"2018-01-20";"MAG";"3004";"CONS";1
"2018-01-20";"MAG";"4945";"CONS";2
"2018-01-20";"MAG";"4874";"CONS";3
"2018-01-20";"MAG";"1088";"CONS";4
"2018-01-20";"MAG";"3079";"CONS";5
"2018-01-20";"MAG";"9772";"CONS";6
"2018-01-20";"MAG";"1827";"CONS";7
"2018-01-20";"MAG";"4950";"CONS";8
"2018-01-20";"MAG";"0054";"CONS";9
"2018-01-20";"MAG";"9090";"CONS";10
"2018-01-20";"ST";"2454";"FST";1
"2018-01-20";"ST";"5021";"SCD";2
"2018-01-20";"ST";"9411";"TRD";3
"2018-01-20";"ST";"----";"SP";1
"2018-01-20";"ST";"8431";"SP";2
"2018-01-20";"ST";"----";"SP";3
"2018-01-20";"ST";"2682";"SP";4
"2018-01-20";"ST";"0115";"SP";5
"2018-01-20";"ST";"8866";"SP";6
"2018-01-20";"ST";"5746";"SP";7
"2018-01-20";"ST";"----";"SP";8
"2018-01-20";"ST";"4227";"SP";9
"2018-01-20";"ST";"0262";"SP";10
"2018-01-20";"ST";"3295";"SP";11
"2018-01-20";"ST";"1802";"SP";12
"2018-01-20";"ST";"1704";"SP";13
"2018-01-20";"ST";"4122";"CONS";1
"2018-01-20";"ST";"3118";"CONS";2
"2018-01-20";"ST";"0524";"CONS";3
"2018-01-20";"ST";"5994";"CONS";4
"2018-01-20";"ST";"8149";"CONS";5
"2018-01-20";"ST";"8533";"CONS";6
"2018-01-20";"ST";"4219";"CONS";7
"2018-01-20";"ST";"3882";"CONS";8
"2018-01-20";"ST";"7805";"CONS";9
"2018-01-20";"ST";"9461";"CONS";10
"2018-01-21";"DMC";"7329";"FST";1
"2018-01-21";"DMC";"7113";"SCD";2
"2018-01-21";"DMC";"9482";"TRD";3
"2018-01-21";"DMC";"9198";"SP";1
"2018-01-21";"DMC";"4881";"SP";2
"2018-01-21";"DMC";"6228";"SP";3
"2018-01-21";"DMC";"9911";"SP";4
"2018-01-21";"DMC";"6976";"SP";5
"2018-01-21";"DMC";"2090";"SP";6
"2018-01-21";"DMC";"9363";"SP";7
"2018-01-21";"DMC";"5094";"SP";8
"2018-01-21";"DMC";"1024";"SP";9
"2018-01-21";"DMC";"1391";"SP";10
"2018-01-21";"DMC";"8323";"CONS";1
"2018-01-21";"DMC";"6069";"CONS";2
"2018-01-21";"DMC";"5880";"CONS";3
"2018-01-21";"DMC";"2974";"CONS";4
"2018-01-21";"DMC";"5714";"CONS";5
"2018-01-21";"DMC";"4177";"CONS";6
"2018-01-21";"DMC";"7457";"CONS";7
"2018-01-21";"DMC";"6891";"CONS";8
"2018-01-21";"DMC";"4421";"CONS";9
"2018-01-21";"DMC";"7456";"CONS";10
"2018-01-21";"MAG";"3472";"FST";1
"2018-01-21";"MAG";"0078";"SCD";2
"2018-01-21";"MAG";"9403";"TRD";3
"2018-01-21";"MAG";"4759";"SP";1
"2018-01-21";"MAG";"4429";"SP";2
"2018-01-21";"MAG";"5519";"SP";3
"2018-01-21";"MAG";"2826";"SP";4
"2018-01-21";"MAG";"8043";"SP";5
"2018-01-21";"MAG";"----";"SP";6
"2018-01-21";"MAG";"7450";"SP";7
"2018-01-21";"MAG";"5159";"SP";8
"2018-01-21";"MAG";"3367";"SP";9
"2018-01-21";"MAG";"6384";"SP";10
"2018-01-21";"MAG";"3762";"SP";11
"2018-01-21";"MAG";"----";"SP";12
"2018-01-21";"MAG";"----";"SP";13
"2018-01-21";"MAG";"0465";"CONS";1
"2018-01-21";"MAG";"6710";"CONS";2
"2018-01-21";"MAG";"6346";"CONS";3
"2018-01-21";"MAG";"5729";"CONS";4
"2018-01-21";"MAG";"8148";"CONS";5
"2018-01-21";"MAG";"3660";"CONS";6
"2018-01-21";"MAG";"5072";"CONS";7
"2018-01-21";"MAG";"8400";"CONS";8
"2018-01-21";"MAG";"5702";"CONS";9
"2018-01-21";"MAG";"9861";"CONS";10
"2018-01-21";"ST";"6005";"FST";1
"2018-01-21";"ST";"7206";"SCD";2
"2018-01-21";"ST";"3001";"TRD";3
"2018-01-21";"ST";"1740";"SP";1
"2018-01-21";"ST";"4241";"SP";2
"2018-01-21";"ST";"7036";"SP";3
"2018-01-21";"ST";"----";"SP";4
"2018-01-21";"ST";"----";"SP";5
"2018-01-21";"ST";"3489";"SP";6
"2018-01-21";"ST";"8119";"SP";7
"2018-01-21";"ST";"5270";"SP";8
"2018-01-21";"ST";"1905";"SP";9
"2018-01-21";"ST";"----";"SP";10
"2018-01-21";"ST";"8249";"SP";11
"2018-01-21";"ST";"7827";"SP";12
"2018-01-21";"ST";"4842";"SP";13
"2018-01-21";"ST";"6583";"CONS";1
"2018-01-21";"ST";"1365";"CONS";2
"2018-01-21";"ST";"4436";"CONS";3
"2018-01-21";"ST";"1860";"CONS";4
"2018-01-21";"ST";"1514";"CONS";5
"2018-01-21";"ST";"3444";"CONS";6
"2018-01-21";"ST";"8206";"CONS";7
"2018-01-21";"ST";"0396";"CONS";8
"2018-01-21";"ST";"3325";"CONS";9
"2018-01-21";"ST";"3978";"CONS";10
"2018-01-24";"DMC";"7059";"FST";1
"2018-01-24";"DMC";"8469";"SCD";2
"2018-01-24";"DMC";"7543";"TRD";3
"2018-01-24";"DMC";"4656";"SP";1
"2018-01-24";"DMC";"6174";"SP";2
"2018-01-24";"DMC";"7817";"SP";3
"2018-01-24";"DMC";"6543";"SP";4
"2018-01-24";"DMC";"3518";"SP";5
"2018-01-24";"DMC";"5084";"SP";6
"2018-01-24";"DMC";"7473";"SP";7
"2018-01-24";"DMC";"9732";"SP";8
"2018-01-24";"DMC";"2091";"SP";9
"2018-01-24";"DMC";"4294";"SP";10
"2018-01-24";"DMC";"9619";"CONS";1
"2018-01-24";"DMC";"4016";"CONS";2
"2018-01-24";"DMC";"1691";"CONS";3
"2018-01-24";"DMC";"5950";"CONS";4
"2018-01-24";"DMC";"4594";"CONS";5
"2018-01-24";"DMC";"5523";"CONS";6
"2018-01-24";"DMC";"2239";"CONS";7
"2018-01-24";"DMC";"0846";"CONS";8
"2018-01-24";"DMC";"3851";"CONS";9
"2018-01-24";"DMC";"0653";"CONS";10
"2018-01-24";"MAG";"9966";"FST";1
"2018-01-24";"MAG";"8528";"SCD";2
"2018-01-24";"MAG";"9222";"TRD";3
"2018-01-24";"MAG";"0539";"SP";1
"2018-01-24";"MAG";"----";"SP";2
"2018-01-24";"MAG";"----";"SP";3
"2018-01-24";"MAG";"7904";"SP";4
"2018-01-24";"MAG";"9313";"SP";5
"2018-01-24";"MAG";"7968";"SP";6
"2018-01-24";"MAG";"9015";"SP";7
"2018-01-24";"MAG";"3581";"SP";8
"2018-01-24";"MAG";"3717";"SP";9
"2018-01-24";"MAG";"2602";"SP";10
"2018-01-24";"MAG";"6431";"SP";11
"2018-01-24";"MAG";"----";"SP";12
"2018-01-24";"MAG";"2054";"SP";13
"2018-01-24";"MAG";"4257";"CONS";1
"2018-01-24";"MAG";"7298";"CONS";2
"2018-01-24";"MAG";"1153";"CONS";3
"2018-01-24";"MAG";"1563";"CONS";4
"2018-01-24";"MAG";"2096";"CONS";5
"2018-01-24";"MAG";"1828";"CONS";6
"2018-01-24";"MAG";"8892";"CONS";7
"2018-01-24";"MAG";"6857";"CONS";8
"2018-01-24";"MAG";"0588";"CONS";9
"2018-01-24";"MAG";"5347";"CONS";10
"2018-01-24";"ST";"1505";"FST";1
"2018-01-24";"ST";"3607";"SCD";2
"2018-01-24";"ST";"4598";"TRD";3
"2018-01-24";"ST";"2301";"SP";1
"2018-01-24";"ST";"0428";"SP";2
"2018-01-24";"ST";"9563";"SP";3
"2018-01-24";"ST";"----";"SP";4
"2018-01-24";"ST";"----";"SP";5
"2018-01-24";"ST";"1101";"SP";6
"2018-01-24";"ST";"5467";"SP";7
"2018-01-24";"ST";"1382";"SP";8
"2018-01-24";"ST";"1895";"SP";9
"2018-01-24";"ST";"2270";"SP";10
"2018-01-24";"ST";"1309";"SP";11
"2018-01-24";"ST";"----";"SP";12
"2018-01-24";"ST";"7417";"SP";13
"2018-01-24";"ST";"0804";"CONS";1
"2018-01-24";"ST";"1126";"CONS";2
"2018-01-24";"ST";"5165";"CONS";3
"2018-01-24";"ST";"8350";"CONS";4
"2018-01-24";"ST";"6390";"CONS";5
"2018-01-24";"ST";"1004";"CONS";6
"2018-01-24";"ST";"7307";"CONS";7
"2018-01-24";"ST";"4842";"CONS";8
"2018-01-24";"ST";"8166";"CONS";9
"2018-01-24";"ST";"2206";"CONS";10
"2018-01-27";"DMC";"4846";"FST";1
"2018-01-27";"DMC";"1399";"SCD";2
"2018-01-27";"DMC";"4808";"TRD";3
"2018-01-27";"DMC";"6711";"SP";1
"2018-01-27";"DMC";"8101";"SP";2
"2018-01-27";"DMC";"4421";"SP";3
"2018-01-27";"DMC";"5389";"SP";4
"2018-01-27";"DMC";"2296";"SP";5
"2018-01-27";"DMC";"4627";"SP";6
"2018-01-27";"DMC";"2318";"SP";7
"2018-01-27";"DMC";"0727";"SP";8
"2018-01-27";"DMC";"8245";"SP";9
"2018-01-27";"DMC";"3171";"SP";10
"2018-01-27";"DMC";"3317";"CONS";1
"2018-01-27";"DMC";"7892";"CONS";2
"2018-01-27";"DMC";"9449";"CONS";3
"2018-01-27";"DMC";"3513";"CONS";4
"2018-01-27";"DMC";"3273";"CONS";5
"2018-01-27";"DMC";"1363";"CONS";6
"2018-01-27";"DMC";"7829";"CONS";7
"2018-01-27";"DMC";"6922";"CONS";8
"2018-01-27";"DMC";"7096";"CONS";9
"2018-01-27";"DMC";"2969";"CONS";10
"2018-01-27";"MAG";"3680";"FST";1
"2018-01-27";"MAG";"1767";"SCD";2
"2018-01-27";"MAG";"9839";"TRD";3
"2018-01-27";"MAG";"2837";"SP";1
"2018-01-27";"MAG";"3068";"SP";2
"2018-01-27";"MAG";"4340";"SP";3
"2018-01-27";"MAG";"2942";"SP";4
"2018-01-27";"MAG";"----";"SP";5
"2018-01-27";"MAG";"2560";"SP";6
"2018-01-27";"MAG";"9740";"SP";7
"2018-01-27";"MAG";"4823";"SP";8
"2018-01-27";"MAG";"4540";"SP";9
"2018-01-27";"MAG";"2659";"SP";10
"2018-01-27";"MAG";"2396";"SP";11
"2018-01-27";"MAG";"----";"SP";12
"2018-01-27";"MAG";"----";"SP";13
"2018-01-27";"MAG";"3547";"CONS";1
"2018-01-27";"MAG";"1156";"CONS";2
"2018-01-27";"MAG";"1071";"CONS";3
"2018-01-27";"MAG";"2790";"CONS";4
"2018-01-27";"MAG";"8107";"CONS";5
"2018-01-27";"MAG";"8116";"CONS";6
"2018-01-27";"MAG";"2488";"CONS";7
"2018-01-27";"MAG";"6905";"CONS";8
"2018-01-27";"MAG";"8366";"CONS";9
"2018-01-27";"MAG";"6492";"CONS";10
"2018-01-27";"ST";"5337";"FST";1
"2018-01-27";"ST";"9533";"SCD";2
"2018-01-27";"ST";"0596";"TRD";3
"2018-01-27";"ST";"8197";"SP";1
"2018-01-27";"ST";"6796";"SP";2
"2018-01-27";"ST";"----";"SP";3
"2018-01-27";"ST";"3484";"SP";4
"2018-01-27";"ST";"----";"SP";5
"2018-01-27";"ST";"5906";"SP";6
"2018-01-27";"ST";"6300";"SP";7
"2018-01-27";"ST";"9206";"SP";8
"2018-01-27";"ST";"4980";"SP";9
"2018-01-27";"ST";"----";"SP";10
"2018-01-27";"ST";"6765";"SP";11
"2018-01-27";"ST";"3686";"SP";12
"2018-01-27";"ST";"8442";"SP";13
"2018-01-27";"ST";"3714";"CONS";1
"2018-01-27";"ST";"1802";"CONS";2
"2018-01-27";"ST";"5089";"CONS";3
"2018-01-27";"ST";"6456";"CONS";4
"2018-01-27";"ST";"3173";"CONS";5
"2018-01-27";"ST";"3837";"CONS";6
"2018-01-27";"ST";"8491";"CONS";7
"2018-01-27";"ST";"0821";"CONS";8
"2018-01-27";"ST";"2697";"CONS";9
"2018-01-27";"ST";"8632";"CONS";10
"2018-01-28";"DMC";"7558";"FST";1
"2018-01-28";"DMC";"4564";"SCD";2
"2018-01-28";"DMC";"3645";"TRD";3
"2018-01-28";"DMC";"9777";"SP";1
"2018-01-28";"DMC";"2622";"SP";2
"2018-01-28";"DMC";"2660";"SP";3
"2018-01-28";"DMC";"4346";"SP";4
"2018-01-28";"DMC";"3570";"SP";5
"2018-01-28";"DMC";"2680";"SP";6
"2018-01-28";"DMC";"9826";"SP";7
"2018-01-28";"DMC";"0653";"SP";8
"2018-01-28";"DMC";"3300";"SP";9
"2018-01-28";"DMC";"2154";"SP";10
"2018-01-28";"DMC";"2615";"CONS";1
"2018-01-28";"DMC";"2445";"CONS";2
"2018-01-28";"DMC";"1951";"CONS";3
"2018-01-28";"DMC";"0329";"CONS";4
"2018-01-28";"DMC";"9925";"CONS";5
"2018-01-28";"DMC";"2266";"CONS";6
"2018-01-28";"DMC";"7372";"CONS";7
"2018-01-28";"DMC";"8197";"CONS";8
"2018-01-28";"DMC";"5110";"CONS";9
"2018-01-28";"DMC";"8394";"CONS";10
"2018-01-28";"MAG";"6502";"FST";1
"2018-01-28";"MAG";"9482";"SCD";2
"2018-01-28";"MAG";"6645";"TRD";3
"2018-01-28";"MAG";"2643";"SP";1
"2018-01-28";"MAG";"4521";"SP";2
"2018-01-28";"MAG";"0202";"SP";3
"2018-01-28";"MAG";"9138";"SP";4
"2018-01-28";"MAG";"7314";"SP";5
"2018-01-28";"MAG";"----";"SP";6
"2018-01-28";"MAG";"2030";"SP";7
"2018-01-28";"MAG";"0205";"SP";8
"2018-01-28";"MAG";"8235";"SP";9
"2018-01-28";"MAG";"----";"SP";10
"2018-01-28";"MAG";"8371";"SP";11
"2018-01-28";"MAG";"----";"SP";12
"2018-01-28";"MAG";"6395";"SP";13
"2018-01-28";"MAG";"3664";"CONS";1
"2018-01-28";"MAG";"8433";"CONS";2
"2018-01-28";"MAG";"7481";"CONS";3
"2018-01-28";"MAG";"5317";"CONS";4
"2018-01-28";"MAG";"0565";"CONS";5
"2018-01-28";"MAG";"4448";"CONS";6
"2018-01-28";"MAG";"4092";"CONS";7
"2018-01-28";"MAG";"1142";"CONS";8
"2018-01-28";"MAG";"0846";"CONS";9
"2018-01-28";"MAG";"7770";"CONS";10
"2018-01-28";"ST";"8203";"FST";1
"2018-01-28";"ST";"7715";"SCD";2
"2018-01-28";"ST";"9507";"TRD";3
"2018-01-28";"ST";"2816";"SP";1
"2018-01-28";"ST";"----";"SP";2
"2018-01-28";"ST";"----";"SP";3
"2018-01-28";"ST";"8702";"SP";4
"2018-01-28";"ST";"1237";"SP";5
"2018-01-28";"ST";"8665";"SP";6
"2018-01-28";"ST";"9576";"SP";7
"2018-01-28";"ST";"8093";"SP";8
"2018-01-28";"ST";"----";"SP";9
"2018-01-28";"ST";"0871";"SP";10
"2018-01-28";"ST";"3677";"SP";11
"2018-01-28";"ST";"1839";"SP";12
"2018-01-28";"ST";"8663";"SP";13
"2018-01-28";"ST";"1030";"CONS";1
"2018-01-28";"ST";"1501";"CONS";2
"2018-01-28";"ST";"0161";"CONS";3
"2018-01-28";"ST";"0978";"CONS";4
"2018-01-28";"ST";"7547";"CONS";5
"2018-01-28";"ST";"8879";"CONS";6
"2018-01-28";"ST";"1644";"CONS";7
"2018-01-28";"ST";"2507";"CONS";8
"2018-01-28";"ST";"2856";"CONS";9
"2018-01-28";"ST";"0047";"CONS";10
"2018-01-30";"DMC";"9102";"FST";1
"2018-01-30";"DMC";"5571";"SCD";2
"2018-01-30";"DMC";"7684";"TRD";3
"2018-01-30";"DMC";"6851";"SP";1
"2018-01-30";"DMC";"7090";"SP";2
"2018-01-30";"DMC";"9405";"SP";3
"2018-01-30";"DMC";"1169";"SP";4
"2018-01-30";"DMC";"2310";"SP";5
"2018-01-30";"DMC";"8859";"SP";6
"2018-01-30";"DMC";"9365";"SP";7
"2018-01-30";"DMC";"5325";"SP";8
"2018-01-30";"DMC";"1312";"SP";9
"2018-01-30";"DMC";"8941";"SP";10
"2018-01-30";"DMC";"0350";"CONS";1
"2018-01-30";"DMC";"9796";"CONS";2
"2018-01-30";"DMC";"1072";"CONS";3
"2018-01-30";"DMC";"2136";"CONS";4
"2018-01-30";"DMC";"7808";"CONS";5
"2018-01-30";"DMC";"5006";"CONS";6
"2018-01-30";"DMC";"1702";"CONS";7
"2018-01-30";"DMC";"1997";"CONS";8
"2018-01-30";"DMC";"2288";"CONS";9
"2018-01-30";"DMC";"2040";"CONS";10
"2018-01-30";"MAG";"9591";"FST";1
"2018-01-30";"MAG";"3824";"SCD";2
"2018-01-30";"MAG";"1696";"TRD";3
"2018-01-30";"MAG";"5845";"SP";1
"2018-01-30";"MAG";"----";"SP";2
"2018-01-30";"MAG";"0233";"SP";3
"2018-01-30";"MAG";"6529";"SP";4
"2018-01-30";"MAG";"1253";"SP";5
"2018-01-30";"MAG";"9250";"SP";6
"2018-01-30";"MAG";"0029";"SP";7
"2018-01-30";"MAG";"4408";"SP";8
"2018-01-30";"MAG";"0380";"SP";9
"2018-01-30";"MAG";"----";"SP";10
"2018-01-30";"MAG";"5710";"SP";11
"2018-01-30";"MAG";"9631";"SP";12
"2018-01-30";"MAG";"----";"SP";13
"2018-01-30";"MAG";"8501";"CONS";1
"2018-01-30";"MAG";"8891";"CONS";2
"2018-01-30";"MAG";"4667";"CONS";3
"2018-01-30";"MAG";"7098";"CONS";4
"2018-01-30";"MAG";"9463";"CONS";5
"2018-01-30";"MAG";"2834";"CONS";6
"2018-01-30";"MAG";"8255";"CONS";7
"2018-01-30";"MAG";"2904";"CONS";8
"2018-01-30";"MAG";"0004";"CONS";9
"2018-01-30";"MAG";"2170";"CONS";10
"2018-01-30";"ST";"5354";"FST";1
"2018-01-30";"ST";"1848";"SCD";2
"2018-01-30";"ST";"7344";"TRD";3
"2018-01-30";"ST";"7605";"SP";1
"2018-01-30";"ST";"6849";"SP";2
"2018-01-30";"ST";"3911";"SP";3
"2018-01-30";"ST";"8537";"SP";4
"2018-01-30";"ST";"5331";"SP";5
"2018-01-30";"ST";"4597";"SP";6
"2018-01-30";"ST";"9701";"SP";7
"2018-01-30";"ST";"9635";"SP";8
"2018-01-30";"ST";"7443";"SP";9
"2018-01-30";"ST";"----";"SP";10
"2018-01-30";"ST";"5458";"SP";11
"2018-01-30";"ST";"----";"SP";12
"2018-01-30";"ST";"----";"SP";13
"2018-01-30";"ST";"8627";"CONS";1
"2018-01-30";"ST";"9021";"CONS";2
"2018-01-30";"ST";"1832";"CONS";3
"2018-01-30";"ST";"7209";"CONS";4
"2018-01-30";"ST";"2057";"CONS";5
"2018-01-30";"ST";"2510";"CONS";6
"2018-01-30";"ST";"2037";"CONS";7
"2018-01-30";"ST";"6807";"CONS";8
"2018-01-30";"ST";"1471";"CONS";9
"2018-01-30";"ST";"0522";"CONS";10
"2018-01-31";"DMC";"5178";"FST";1
"2018-01-31";"DMC";"7109";"SCD";2
"2018-01-31";"DMC";"9112";"TRD";3
"2018-01-31";"DMC";"3522";"SP";1
"2018-01-31";"DMC";"3823";"SP";2
"2018-01-31";"DMC";"0605";"SP";3
"2018-01-31";"DMC";"2212";"SP";4
"2018-01-31";"DMC";"3980";"SP";5
"2018-01-31";"DMC";"5029";"SP";6
"2018-01-31";"DMC";"8619";"SP";7
"2018-01-31";"DMC";"5563";"SP";8
"2018-01-31";"DMC";"3277";"SP";9
"2018-01-31";"DMC";"7413";"SP";10
"2018-01-31";"DMC";"9755";"CONS";1
"2018-01-31";"DMC";"5744";"CONS";2
"2018-01-31";"DMC";"7699";"CONS";3
"2018-01-31";"DMC";"0631";"CONS";4
"2018-01-31";"DMC";"3647";"CONS";5
"2018-01-31";"DMC";"9738";"CONS";6
"2018-01-31";"DMC";"0806";"CONS";7
"2018-01-31";"DMC";"7058";"CONS";8
"2018-01-31";"DMC";"7680";"CONS";9
"2018-01-31";"DMC";"1408";"CONS";10
"2018-01-31";"MAG";"9985";"FST";1
"2018-01-31";"MAG";"4287";"SCD";2
"2018-01-31";"MAG";"3587";"TRD";3
"2018-01-31";"MAG";"9553";"SP";1
"2018-01-31";"MAG";"9295";"SP";2
"2018-01-31";"MAG";"1762";"SP";3
"2018-01-31";"MAG";"0573";"SP";4
"2018-01-31";"MAG";"----";"SP";5
"2018-01-31";"MAG";"1676";"SP";6
"2018-01-31";"MAG";"5835";"SP";7
"2018-01-31";"MAG";"----";"SP";8
"2018-01-31";"MAG";"2961";"SP";9
"2018-01-31";"MAG";"9987";"SP";10
"2018-01-31";"MAG";"----";"SP";11
"2018-01-31";"MAG";"2592";"SP";12
"2018-01-31";"MAG";"0223";"SP";13
"2018-01-31";"MAG";"5092";"CONS";1
"2018-01-31";"MAG";"7095";"CONS";2
"2018-01-31";"MAG";"6634";"CONS";3
"2018-01-31";"MAG";"2638";"CONS";4
"2018-01-31";"MAG";"9098";"CONS";5
"2018-01-31";"MAG";"7062";"CONS";6
"2018-01-31";"MAG";"4299";"CONS";7
"2018-01-31";"MAG";"2718";"CONS";8
"2018-01-31";"MAG";"6073";"CONS";9
"2018-01-31";"MAG";"0279";"CONS";10
"2018-01-31";"ST";"3203";"FST";1
"2018-01-31";"ST";"4666";"SCD";2
"2018-01-31";"ST";"7953";"TRD";3
"2018-01-31";"ST";"----";"SP";1
"2018-01-31";"ST";"7138";"SP";2
"2018-01-31";"ST";"1254";"SP";3
"2018-01-31";"ST";"----";"SP";4
"2018-01-31";"ST";"5900";"SP";5
"2018-01-31";"ST";"0401";"SP";6
"2018-01-31";"ST";"4742";"SP";7
"2018-01-31";"ST";"0653";"SP";8
"2018-01-31";"ST";"----";"SP";9
"2018-01-31";"ST";"7068";"SP";10
"2018-01-31";"ST";"4608";"SP";11
"2018-01-31";"ST";"0171";"SP";12
"2018-01-31";"ST";"5409";"SP";13
"2018-01-31";"ST";"6190";"CONS";1
"2018-01-31";"ST";"1407";"CONS";2
"2018-01-31";"ST";"6838";"CONS";3
"2018-01-31";"ST";"3990";"CONS";4
"2018-01-31";"ST";"1063";"CONS";5
"2018-01-31";"ST";"8257";"CONS";6
"2018-01-31";"ST";"4211";"CONS";7
"2018-01-31";"ST";"5525";"CONS";8
"2018-01-31";"ST";"7640";"CONS";9
"2018-01-31";"ST";"5056";"CONS";10
"2018-02-03";"DMC";"0267";"FST";1
"2018-02-03";"DMC";"3556";"SCD";2
"2018-02-03";"DMC";"0712";"TRD";3
"2018-02-03";"DMC";"0298";"SP";1
"2018-02-03";"DMC";"0240";"SP";2
"2018-02-03";"DMC";"9405";"SP";3
"2018-02-03";"DMC";"4294";"SP";4
"2018-02-03";"DMC";"6658";"SP";5
"2018-02-03";"DMC";"1399";"SP";6
"2018-02-03";"DMC";"2232";"SP";7
"2018-02-03";"DMC";"8873";"SP";8
"2018-02-03";"DMC";"7663";"SP";9
"2018-02-03";"DMC";"6188";"SP";10
"2018-02-03";"DMC";"7485";"CONS";1
"2018-02-03";"DMC";"1185";"CONS";2
"2018-02-03";"DMC";"6692";"CONS";3
"2018-02-03";"DMC";"3355";"CONS";4
"2018-02-03";"DMC";"5411";"CONS";5
"2018-02-03";"DMC";"6740";"CONS";6
"2018-02-03";"DMC";"0460";"CONS";7
"2018-02-03";"DMC";"4472";"CONS";8
"2018-02-03";"DMC";"9510";"CONS";9
"2018-02-03";"DMC";"9772";"CONS";10
"2018-02-03";"MAG";"1623";"FST";1
"2018-02-03";"MAG";"7362";"SCD";2
"2018-02-03";"MAG";"2726";"TRD";3
"2018-02-03";"MAG";"----";"SP";1
"2018-02-03";"MAG";"----";"SP";2
"2018-02-03";"MAG";"6515";"SP";3
"2018-02-03";"MAG";"4148";"SP";4
"2018-02-03";"MAG";"5769";"SP";5
"2018-02-03";"MAG";"3622";"SP";6
"2018-02-03";"MAG";"----";"SP";7
"2018-02-03";"MAG";"7621";"SP";8
"2018-02-03";"MAG";"2954";"SP";9
"2018-02-03";"MAG";"7033";"SP";10
"2018-02-03";"MAG";"5240";"SP";11
"2018-02-03";"MAG";"9011";"SP";12
"2018-02-03";"MAG";"5568";"SP";13
"2018-02-03";"MAG";"8497";"CONS";1
"2018-02-03";"MAG";"4956";"CONS";2
"2018-02-03";"MAG";"2650";"CONS";3
"2018-02-03";"MAG";"0739";"CONS";4
"2018-02-03";"MAG";"9443";"CONS";5
"2018-02-03";"MAG";"9622";"CONS";6
"2018-02-03";"MAG";"1945";"CONS";7
"2018-02-03";"MAG";"1757";"CONS";8
"2018-02-03";"MAG";"1302";"CONS";9
"2018-02-03";"MAG";"1065";"CONS";10
"2018-02-03";"ST";"3975";"FST";1
"2018-02-03";"ST";"3564";"SCD";2
"2018-02-03";"ST";"8894";"TRD";3
"2018-02-03";"ST";"3576";"SP";1
"2018-02-03";"ST";"1457";"SP";2
"2018-02-03";"ST";"----";"SP";3
"2018-02-03";"ST";"----";"SP";4
"2018-02-03";"ST";"8022";"SP";5
"2018-02-03";"ST";"3740";"SP";6
"2018-02-03";"ST";"6734";"SP";7
"2018-02-03";"ST";"----";"SP";8
"2018-02-03";"ST";"0352";"SP";9
"2018-02-03";"ST";"3650";"SP";10
"2018-02-03";"ST";"3296";"SP";11
"2018-02-03";"ST";"4536";"SP";12
"2018-02-03";"ST";"2883";"SP";13
"2018-02-03";"ST";"3733";"CONS";1
"2018-02-03";"ST";"9903";"CONS";2
"2018-02-03";"ST";"2828";"CONS";3
"2018-02-03";"ST";"8923";"CONS";4
"2018-02-03";"ST";"1495";"CONS";5
"2018-02-03";"ST";"1987";"CONS";6
"2018-02-03";"ST";"3095";"CONS";7
"2018-02-03";"ST";"3274";"CONS";8
"2018-02-03";"ST";"6432";"CONS";9
"2018-02-03";"ST";"2145";"CONS";10
"2018-02-04";"DMC";"8493";"FST";1
"2018-02-04";"DMC";"5377";"SCD";2
"2018-02-04";"DMC";"3962";"TRD";3
"2018-02-04";"DMC";"8811";"SP";1
"2018-02-04";"DMC";"7372";"SP";2
"2018-02-04";"DMC";"0144";"SP";3
"2018-02-04";"DMC";"6502";"SP";4
